,Vendor Code,Company,County,City,Zip,Vendor_Address,lat,lon,geometry
898,121329,"PGI, INC.",In LA County,CITY OF INDUSTRY,91744,"14938  NELSON AVE, CITY OF INDUSTRY, CA, 91744",34.032897,-117.9666958,POINT (-117.9666958 34.032897)
899,517358,AQUABIO ENVIRONMENTAL TECHNOLOGIES INC,In LA County,GARDENA,90248,"14934  S FIGUEROA ST, GARDENA, CA, 90248",,,POINT (NaN NaN)
900,199772,OVERHEAD GARAGE DOOR & GATES INC,In LA County,SHERMAN OAKS,91413,"14900  MAGNOLIA BLVD , SHERMAN OAKS, CA, 91413",34.164769,-118.457579,POINT (-118.457579 34.164769)
901,55144,WECK ANALYTICAL ENVIRONMENTAL SERVICES INC,In LA County,CITY OF INDUSTRY,91745,"14859  E. CLARK AVENUE, CITY OF INDUSTRY, CA, 91745",,,POINT (NaN NaN)
902,203870,"MY FISH STOP, LLC",In LA County,SHERMAN OAKS,91411,"14843  1/2 BURBANK BLVD, SHERMAN OAKS, CA, 91411",,,POINT (NaN NaN)
903,179344,"FS CONTRACTORS, INC.",In LA County,SYLMAR,91342,"14838  BLEDSOE ST., SYLMAR, CA, 91342",34.3138159,-118.4556485,POINT (-118.4556485 34.3138159)
904,185786,"EXPERT PEST CONTROL SERVICES, INC",In LA County,MISSION HILLS,91345,"14800  RINALDI ST , MISSION HILLS, CA, 91345",34.279136,-118.455526,POINT (-118.455526 34.279136)
905,188463,"BETTER YOUTH, INC.",In LA County,LOS ANGELES,90028,"1465  TAMARIND AVE PMB 216, LOS ANGELES, CA, 90028",,,POINT (NaN NaN)
906,184225,VICTORIOUS R.E.D,In LA County,LA MIRADA,90638,"14640  INDUSTRY CIR , LA MIRADA, CA, 90638",33.8767771,-118.0215553,POINT (-118.0215553 33.8767771)
907,184225,VICTORIOUS R.E.D,In LA County,LA MIRADA,90638,"14640  INDUSTRY CIR, LA MIRADA, CA, 90638",33.8767771,-118.0215553,POINT (-118.0215553 33.8767771)
908,43984,CENTURY PAVING INC,In LA County,LA MIRADA,90638,"14630  FIRESTONE BLVD., LA MIRADA, CA, 90638",33.8790541,-118.0202151,POINT (-118.0202151 33.8790541)
909,209622,REDESIGN GROUP INC,In LA County,SHERMAN OAKS,91403,"14622  VENTURA BLVD , SHERMAN OAKS, CA, 91403",34.1510907,-118.4519165,POINT (-118.4519165 34.1510907)
910,188089,LAURA CAMACHO,In LA County,SHERMAN OAKS,91403,"14622  VENTURA BLVD, SHERMAN OAKS, CA, 91403",34.1510907,-118.4519165,POINT (-118.4519165 34.1510907)
911,104896,GOODWILL INDUSTRIES OF SOUTHERN CALIFORNIA,In LA County,PANORAMA CITY,91402,"14565  LANARK ST., PANORAMA CITY, CA, 91402",34.2180226,-118.4503661,POINT (-118.4503661 34.2180226)
912,160736,CENTER FOR LIVING AND LEARNING,In LA County,VAN NUYS,91405,"14549  ARCHWOOD STREET , VAN NUYS, CA, 91405",34.1930185,-118.450255,POINT (-118.450255 34.1930185)
913,209622,REDESIGN GROUP INC,In LA County,SHERMAN OAKS,91403,"14546  1/2 MOORPARK ST, SHERMAN OAKS, CA, 91403",,,POINT (NaN NaN)
914,178882,"PARAMOUNT SAFETY SUPPLY, INC.",In LA County,GARDENA,90249,"14516  CRENSHAW BLVD, GARDENA, CA, 90249",33.9009787,-118.3264626,POINT (-118.3264626 33.9009787)
915,183426,"HELPGOOD, LLC",In LA County,LOS ANGELES,90036,"145  S FAIRFAX AVE, LOS ANGELES, CA, 90036",34.0730315,-118.3617277,POINT (-118.3617277 34.0730315)
916,112825,NATIONAL RELOCATION SERVICES,In LA County,CITY INDUSTRY,91746,"14424  BONELLI ST, CITY INDUSTRY, CA, 91746",34.0263197,-117.9871507,POINT (-117.9871507 34.0263197)
917,112825,NATIONAL RELOCATION SERVICES,In LA County,CITY INDUSTRY,91746,"14424  BONELLI ST, CITY INDUSTRY, CA, 91746",34.0263197,-117.9871507,POINT (-117.9871507 34.0263197)
918,186113,PUBLIC MATTERS LLC,In LA County,LOS ANGELES,90026,"1439  ELEVADO STREET, LOS ANGELES, CA, 90026",34.0848941,-118.2730119,POINT (-118.2730119 34.0848941)
919,205496,CIRCLE OF WOMEN INC,In LA County,INGLEWOOD,90302,"1437  CENTINELA AVE, INGLEWOOD, CA, 90302",33.9767263,-118.3643255,POINT (-118.3643255 33.9767263)
920,186745,ALPHA SOLUTIONS INC,In LA County,SHERMAN OAKS,91423,"14320  VENTURA BLVD , SHERMAN OAKS, CA, 91423",34.1501162,-118.4443778,POINT (-118.4443778 34.1501162)
921,56594,BAINBRIDGE ENVIRONMENTAL CONSULTANT INC,In LA County,LA MIRADA,90638,"14251  FIRESTONE BLVD, LA MIRADA, CA, 90638",33.8829221,-118.0280259,POINT (-118.0280259 33.8829221)
922,187931,"ADVANCING THE SEED, INC.",In LA County,LA MIRADA,90638,"14241  FIRESTONE BLVD, LA MIRADA, CA, 90638",33.8829356,-118.0280387,POINT (-118.0280387 33.8829356)
923,190632,"MASA CONTRACTING, INC.",In LA County,ALHAMBRA,91803,"1424  W VALLEY BLVD, ALHAMBRA, CA, 91803",34.0775939,-118.138469,POINT (-118.138469 34.0775939)
924,200017,"360 MEDICAL, LLC.",In LA County,SAN DIMAS,91773,"142  E BONITA AVE, SAN DIMAS, CA, 91773",34.1065851,-117.8061374,POINT (-117.8061374 34.1065851)
925,101252,"J. OROZCO ENTERPRISES, INC.",In LA County,POMONA,91766,"1419  S EAST END AVE, POMONA, CA, 91766",34.0472793,-117.7238195,POINT (-117.7238195 34.0472793)
926,186084,"AVIATE ENTERPRISES, INC.",Outside of LA County,SACRAMENTO,95834,"1418  N MARKET BLVD, SACRAMENTO, CA, 95834",38.6465852,-121.49706,POINT (-121.49706 38.6465852)
927,194285,NEAL FULTZ,In LA County,LOS ANGELES,90024,"1417  VETERAN AVE , LOS ANGELES, CA, 90024",34.0531821,-118.4442532,POINT (-118.4442532 34.0531821)
928,166046,"GENESIS FLOOR COVERING, INC.",In LA County,SANTA FE SPGS,90670,"14101  PONTLAVOY AVE, SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
929,182091,JT SITE SERVICES,In LA County,LA VERNE,91750,"1407  FOOTHILL BLVD , LA VERNE, CA, 91750",34.117206,-117.776656,POINT (-117.776656 34.117206)
930,60890,ADVANCED FILTRATION CONCEPTS INC,In LA County,NORWALK,90650,"14010  GRACEBEE AVE., NORWALK, CA, 90650",33.904325,-118.0541992,POINT (-118.0541992 33.904325)
931,188268,MINORIA TECH LLC,Out of State,DAYTONA BEACH,32114,"140  S BEACH ST, DAYTONA BEACH, CA, 32114",,,POINT (NaN NaN)
932,144443,WIRELESS INNOVATION SOLUTION I,In LA County,ARCADIA,91006,"140  E SANTA CLARA ST, ARCADIA, CA, 91006",34.1422254,-118.0270306,POINT (-118.0270306 34.1422254)
933,189486,PROJECT ROPA,In LA County,GARDENA,90249,"13970  VAN NESS AVE, GARDENA, CA, 90249",33.9048659,-118.317701,POINT (-118.317701 33.9048659)
934,189486,PROJECT ROPA,In LA County,GARDENA,90249,"13970  VAN NESS AVE, GARDENA, CA, 90249",33.9048659,-118.317701,POINT (-118.317701 33.9048659)
935,148143,WEST COAST AERIAL PHOTOGRAPHY INC,In LA County,SHERMAN OAKS,91423,"13956  MAGNOLIA BLVD, SHERMAN OAKS, CA, 91423",34.1647804,-118.4367857,POINT (-118.4367857 34.1647804)
936,172256,"WEST COAST FIRE PROTECTION, INC.",Outside of LA County,CHINO,91710,"13933  RAMONA AVE , CHINO, CA, 91710",34.0001658,-117.7063676,POINT (-117.7063676 34.0001658)
937,132472,INTERNATIONAL COATINGS COMPANY,In LA County,CERRITOS,90702,"13929  E. 166TH STREET, CERRITOS, CA, 90702",,,POINT (NaN NaN)
938,202261,"BROTHERS BUILDING SERVICES, LLC",In LA County,NORWALK,90650,"13922  LONGWORTH AVE, NORWALK, CA, 90650",33.9049298,-118.093048,POINT (-118.093048 33.9049298)
939,209254,EMERGENCY CAFE LLC,In LA County,MARINA DL REY,90292,"13900  PANAY WAY, MARINA DL REY, CA, 90292",,,POINT (NaN NaN)
940,191395,RJ INTERNATIONAL,In LA County,MARINA DEL REY,90292,"13900  MARQUESAS WAY, MARINA DEL REY, CA, 90292",33.976371,-118.453252,POINT (-118.453252 33.976371)
941,157878,"RWBID CONSTRUCTION MANAGEMENT, LLC",In LA County,HERMOSA BEACH,90254,"139  HERMOSA AVE, HERMOSA BEACH, CA, 90254",33.8544881,-118.3981178,POINT (-118.3981178 33.8544881)
942,186370,PIVOT HOUND COMMUNICATIONS,In LA County,PASADENA,91104,"1385  N EL MOLINO AVE, PASADENA, CA, 91104",34.1688417,-118.1370859,POINT (-118.1370859 34.1688417)
943,205626,"QUALITY TECH SOLUTIONS, LLC",Outside of LA County,EASTVALE,92880,"13824  WINDROSE AVE, EASTVALE, CA, 92880",33.9558647,-117.5853164,POINT (-117.5853164 33.9558647)
944,10404,PACIFIC MECHANICAL SUPPLY CO.,In LA County,SANTA FE SPGS,90670,"13705  MILROY PL, SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
945,510660,COMMLINE INC,In LA County,GARDENA,90249,"13700  CIMARRON AVE, GARDENA, CA, 90249",33.9080209,-118.3155368,POINT (-118.3155368 33.9080209)
946,200291,GOODSIDES LLC,In LA County,LOS ANGELES,90028,"1370  N ST ANDREWS PL, LOS ANGELES, CA, 90028",34.0964843,-118.3108457,POINT (-118.3108457 34.0964843)
947,526384,PHILLIPS STEEL COMPANY,In LA County,LONG BEACH,90813,"1368  W ANAHEIM ST, LONG BEACH, CA, 90813",33.7826167,-118.2103673,POINT (-118.2103673 33.7826167)
948,48325,WEIL AQUATRONICS,In LA County,NORWALK,90650,"13630  SAN ANTONIO DR, NORWALK, CA, 90650",33.9071443,-118.0771209,POINT (-118.0771209 33.9071443)
949,56872,ADAPT CONSULTING INC,In LA County,VAN NUYS,91401,"13618  LEMAY STREET, VAN NUYS, CA, 91401",34.1919631,-118.4415821,POINT (-118.4415821 34.1919631)
950,207948,HEALTH MATTERS CLINIC,In LA County,LOS ANGELES,90015,"1360  S FIGUEROA ST, LOS ANGELES, CA, 90015",34.0393889,-118.2685752,POINT (-118.2685752 34.0393889)
951,163141,BRILLIANT CORNERS,Outside of LA County,SAN FRANCISCO,94103,"1360  MISSION ST , SAN FRANCISCO, CA, 94103",37.7758807,-122.4156317,POINT (-122.4156317 37.7758807)
952,113835,GEORGE MARTINEZ,In LA County,MONROVIA,91016,"136  W. POMONA AVE., MONROVIA, CA, 91016",34.134155,-118.001547,POINT (-118.001547 34.134155)
953,161263,ALLIANCE BUILDING MAINTENANCE,In LA County,MONROVIA,91016,"136  W POMONA AVE, MONROVIA, CA, 91016",34.134155,-118.001547,POINT (-118.001547 34.134155)
954,205531,MDK CIRCUIT BREAKER INC,In LA County,LA PUENTE,91746,"136  S 8TH AVE , LA PUENTE, CA, 91746",,,POINT (NaN NaN)
955,199369,EXTREME OVERHEAD DOORS INC,In LA County,NORWALK,90650,"13554  PUMICE ST, NORWALK, CA, 90650",33.8975313,-118.0435953,POINT (-118.0435953 33.8975313)
956,166300,BOOKS ON THE BOULEVARD,In LA County,SHERMANN OAKS,91423,"13551  VENTURA BLVD., SHERMANN OAKS, CA, 91423",,,POINT (NaN NaN)
957,176665,SMARTRISE ELEVATOR SERVICE INC,In LA County,SANTA FE SPRINGS,90670,"13523  LARWIN CIR, SANTA FE SPRINGS, CA, 90670",33.9087979,-118.0383966,POINT (-118.0383966 33.9087979)
958,179438,MAKAI SOLUTIONS,In LA County,GARDENA,90247,"13509  S RAYMOND AVE, GARDENA, CA, 90247",,,POINT (NaN NaN)
959,213392,"CALIFORNIA NOZZLE SPECIALISTS CO., INC.",In LA County,GARDENA,90249,"13506  S NORMANDIE AVE, GARDENA, CA, 90249",33.9090092,-118.3002713,POINT (-118.3002713 33.9090092)
960,56175,PRACTICE,In LA County,PASADENA,91105,"135  W GREEN ST , PASADENA, CA, 91105",34.1446679,-118.1534277,POINT (-118.1534277 34.1446679)
961,118077,"POLARIS ELECTRIC CO., INC.",In LA County,EL SEGUNDO,90245,"135  RICHMOND ST., EL SEGUNDO, CA, 90245",33.9174547,-118.4173467,POINT (-118.4173467 33.9174547)
962,125440,PASADENA CONSTRUCTION & INTERIORS,In LA County,PASADENA,91101,"135  N MARENGO AVE, PASADENA, CA, 91101",34.148234,-118.146063,POINT (-118.146063 34.148234)
963,16808,"PARADISE PRINTING, INC.",In LA County,NORWALK,90650,"13474  PUMICE STREET, NORWALK, CA, 90650",33.8976743,-118.0452562,POINT (-118.0452562 33.8976743)
964,41601,AAA ELECTRIC MOTOR SALES & SERVICE INC,In LA County,LOS ANGELES,90006,"1346  VENICE BLVD, LOS ANGELES, CA, 90006",34.0433125,-118.2832347,POINT (-118.2832347 34.0433125)
965,517031,VENICE ARTS,In LA County,MARINA DL REY,90292,"13445  BEACH AVE, MARINA DL REY, CA, 90292",,,POINT (NaN NaN)
966,517031,VENICE ARTS,In LA County,VENICE,90292,"13445  BEACH AVE, VENICE, CA, 90292",33.98311,-118.4605154,POINT (-118.4605154 33.98311)
967,163490,CHATTEL INC,In LA County,LOS ANGELES,91423,"13417  VENTURA BOULEVARD, LOS ANGELES, CA, 91423",34.1471441,-118.4254306,POINT (-118.4254306 34.1471441)
968,101181,BAKE R US,In LA County,GARDENA,90249,"13400  S WESTERN AVENUE, GARDENA, CA, 90249",33.910694,-118.308992,POINT (-118.308992 33.910694)
969,173821,BASHBOY ENTERPRISES INC,In LA County,LOS ANGELES,90044,"1340  W 104TH STREET, LOS ANGELES, CA, 90044",33.9422318,-118.2990108,POINT (-118.2990108 33.9422318)
970,159611,NEXXSOL CORPORATION,In LA County,COVINA,91724,"1338  CENTER COURT DR, COVINA, CA, 91724",34.0723844,-117.8624943,POINT (-117.8624943 34.0723844)
971,193836,J&S BUILDING MAINTENANCE INC.,In LA County,SANTA FE SPGS,90670,"13353  ALONDRA BLVD , SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
972,193836,J&S BUILDING MAINTENANCE INC.,In LA County,SANTA FE SPRINGS,90670,"13353  ALONDRA BLVD, SANTA FE SPRINGS, CA, 90670",33.8879955,-118.0477543,POINT (-118.0477543 33.8879955)
973,25293,ALLIED PACKING AND RUBBER INC,In LA County,LONG BEACH,90813,"1335  W. 11TH ST, LONG BEACH, CA, 90813",33.7808233,-118.2097319,POINT (-118.2097319 33.7808233)
974,192603,SAAHAS FOR CAUSE,In LA County,CERRITOS,90703,"13337  SOUTH ST , CERRITOS, CA, 90703",33.8601565,-118.0471499,POINT (-118.0471499 33.8601565)
975,192603,SAAHAS FOR CAUSE,In LA County,CERRITOS,90703,"13337  SOUTH ST , CERRITOS, CA, 90703",33.8601565,-118.0471499,POINT (-118.0471499 33.8601565)
976,199883,"PATROL SOLUTIONS, LLC",In LA County,NORWALK,90650,"13314  MAPLEDALE ST, NORWALK, CA, 90650",33.898684,-118.0481046,POINT (-118.0481046 33.898684)
977,199883,"PATROL SOLUTIONS, LLC",In LA County,NORWALK,90650,"13314  MAPLEDALE ST, NORWALK, CA, 90650",33.898684,-118.0481046,POINT (-118.0481046 33.898684)
978,199883,"PATROL SOLUTIONS, LLC",In LA County,NORWALK,90650,"13314  MAPLEDALE ST, NORWALK, CA, 90650",33.898684,-118.0481046,POINT (-118.0481046 33.898684)
979,195138,DECADENZA INC,In LA County,BALDWIN PARK,91706,"13300  BROOKS DR , BALDWIN PARK, CA, 91706",34.0983327,-117.9831657,POINT (-117.9831657 34.0983327)
980,175474,DIVERSIFIED LEASING,In LA County,ALHAMBRA,91801,"1330  W. MAIN ST., ALHAMBRA, CA, 91801",34.0914695,-118.1375257,POINT (-118.1375257 34.0914695)
981,206773,REBECCA RODRIGUEZ PHOTOGRAPHY,In LA County,LOS ANGELES,90048,"133  S SWEETZER AVE, LOS ANGELES, CA, 90048",34.0739809,-118.3701047,POINT (-118.3701047 34.0739809)
982,168416,SEVERN SAFETY SUPPLY LLC,Outside of LA County,BENICIA,94510,"133  RANKIN WAY, BENICIA, CA, 94510",38.0610719,-122.1499426,POINT (-122.1499426 38.0610719)
983,193490,"BREAD & WATER LANDSCAPE, LLC",In LA County,PACOIMA,91331,"13283  JUDD ST, PACOIMA, CA, 91331",34.269968,-118.42245,POINT (-118.42245 34.269968)
984,182610,WICKED BIONIC,In LA County,LOS ANGELES,90024,"1328  WESTWOOD BLVD, LOS ANGELES, CA, 90024",34.0564393,-118.4423028,POINT (-118.4423028 34.0564393)
985,511225,ROADLINE PRODUCTS,In LA County,DOWNEY,90242,"13253  STANBRIDGE AVE., DOWNEY, CA, 90242",33.9107825,-118.1278335,POINT (-118.1278335 33.9107825)
986,121512,AMERICAN WATER WORKS INC,In LA County,PACOIMA,91331,"13250  WEIDNER ST, PACOIMA, CA, 91331",34.2740475,-118.4226318,POINT (-118.4226318 34.2740475)
987,521681,COVENANT HOUSE CALIFORNIA,In LA County,LOS ANGELES,90027,"1325  N WESTERN AVE, LOS ANGELES, CA, 90027",34.0951186,-118.309114,POINT (-118.309114 34.0951186)
988,56594,BAINBRIDGE ENVIRONMENTAL CONSULTANT INC,Outside of LA County,TUSTIN,92780,"1322  BELL AVENUE, , TUSTIN, CA, 92780",33.715528,-117.8384606,POINT (-117.8384606 33.715528)
989,56594,BAINBRIDGE ENVIRONMENTAL CONSULTANT INC,Outside of LA County,TUSTIN,92780,"1322  BELL AVENUE , TUSTIN, CA, 92780",33.715528,-117.8384606,POINT (-117.8384606 33.715528)
990,167422,C J K CONSTRUCTION INC.,In LA County,GARDENA,90249,"13219  HALLDALE AVE, GARDENA, CA, 90249",33.9123703,-118.3023863,POINT (-118.3023863 33.9123703)
991,167422,C J K CONSTRUCTION INC.,In LA County,GARDENA,90249,"13219  HALLDALE AVE, GARDENA, CA, 90249",33.9123703,-118.3023863,POINT (-118.3023863 33.9123703)
992,167422,C J K CONSTRUCTION INC.,In LA County,GARDENA,90249,"13219  HALLDALE AVE, GARDENA, CA, 90249",33.9123703,-118.3023863,POINT (-118.3023863 33.9123703)
993,526162,HOMEBOY INDUSTRIES,In LA County,LOS ANGELES,90021,"1320  S. SANTA FE AVE., LOS ANGELES, CA, 90021",34.0276859,-118.2298358,POINT (-118.2298358 34.0276859)
994,59468,"RAYCOM DATA TECHNOLOGIES, INC",In LA County,EL SEGUNDO,90245,"1320  E. IMPERIAL AVE., EL SEGUNDO, CA, 90245",33.9306595,-118.4020459,POINT (-118.4020459 33.9306595)
995,187706,JAMES BUSH,In LA County,LA MIRADA,90638,"13148  SAN FELIPE ST, LA MIRADA, CA, 90638",33.9120684,-117.9887032,POINT (-117.9887032 33.9120684)
996,139996,"LEED ELECTRIC, INC.",In LA County,SANTA FE SPRINGS,90670,"13138  ARCTIC CIRCLE, SANTA FE SPRINGS, CA, 90670",33.893376,-118.0525157,POINT (-118.0525157 33.893376)
997,138199,"QUALITY ENVIRONMENTAL, INC.",In LA County,SANTA FE SPGS,90670,"13123  LAKELAND RD , SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
998,138199,"QUALITY ENVIRONMENTAL, INC.",In LA County,SANTA FE SPGS,90670,"13123  LAKELAND RD, SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
999,134793,J.P. COOKE CO,Out of State,OMAHA,68102,"1311  HOWARD STREET, OMAHA, CA, 68102",,,POINT (NaN NaN)
1000,134793,J.P. COOKE CO,Out of State,OMAHA,68102,"1311  HOWARD STREET, OMAHA, CA, 68102",,,POINT (NaN NaN)
1001,134793,J.P. COOKE CO,Out of State,OMAHA,68102,"1311  HOWARD ST, OMAHA, CA, 68102",,,POINT (NaN NaN)
1002,168513,"RESOURCE ENVIRONMENTAL, INC.",In LA County,CERRITOS,90703,"13100  ALONDRA BLVD , CERRITOS, CA, 90703",33.8877201,-118.0536284,POINT (-118.0536284 33.8877201)
1003,207899,"MG ENTERTAINMENT, LLC",In LA County,COMPTON,90221,"1310  N MCDIVITT AVE, COMPTON, CA, 90221",33.9046066,-118.2179925,POINT (-118.2179925 33.9046066)
1004,119437,CORPORATE SPACES INC,In LA County,PASADENA,91101,"131  NORTH EL MOLINO , PASADENA, CA, 91101",34.1480044,-118.1370005,POINT (-118.1370005 34.1480044)
1005,119437,CORPORATE SPACES INC,In LA County,PASADENA,91101,"131  N EL MOLLINO AVENUE , PASADENA, CA, 91101",,,POINT (NaN NaN)
1006,30116,ASKEW INDUSTRIAL CORPORATION,In LA County,SANTA FE SPRINGS,90670,"13071  ARCTIC CIRCLE, SANTA FE SPRINGS, CA, 90670",33.8937922,-118.0532522,POINT (-118.0532522 33.8937922)
1007,159004,LOGIXSERVICE INC,Outside of LA County,SAN CLEMENTE,92673,"1305  CALLE AVANZADO, SAN CLEMENTE, CA, 92673",33.457843,-117.5848512,POINT (-117.5848512 33.457843)
1008,183404,INTERNATIONAL CONSULTING UNLTD,In LA County,SANTA FE SPRINGS,90670,"13045  PARK ST, SANTA FE SPRINGS, CA, 90670",33.940513,-118.0545854,POINT (-118.0545854 33.940513)
1009,183404,INTERNATIONAL CONSULTING UNLTD,In LA County,SANTA FE SPRINGS,90670,"13045  PARK ST, SANTA FE SPRINGS, CA, 90670",33.940513,-118.0545854,POINT (-118.0545854 33.940513)
1010,142527,EWASTE DISPOSAL INC,In LA County,SANTA FE SPRINGS,90670,"13037  LAKELAND ROAD, SANTA FE SPRINGS, CA, 90670",33.9318118,-118.0539051,POINT (-118.0539051 33.9318118)
1011,142527,EWASTE DISPOSAL INC,In LA County,SANTA FE SPGS,90670,"13037  LAKELAND RD, SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
1012,206006,"WEST COAST BOILER, INC.",In LA County,SANTA FE SPGS,90670,"13013  LOS NIETOS RD , SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
1013,520558,CX & B UNITED CORP,In LA County,HARBOR CITY,90710,"1301  253RD ST, HARBOR CITY, CA, 90710",33.794814,-118.299355,POINT (-118.299355 33.794814)
1014,526162,HOMEBOY INDUSTRIES,In LA County,LOS ANGELES,90012,"130  W BRUNO STREET, LOS ANGELES, CA, 90012",34.0623849,-118.2352991,POINT (-118.2352991 34.0623849)
1015,181518,"HOMEBOY RECYCLING, A CALIFORNIA SOCIAL PURPOSE CORPORATION",In LA County,LOS ANGELES,90012,"130  BRUNO ST, LOS ANGELES, CA, 90012",34.0624267,-118.2358012,POINT (-118.2358012 34.0624267)
1016,138012,"ALLEGRA CONSULTING, INC.",In LA County,PASADENA,91101,"129 A N MARENGO AVE, PASADENA, CA, 91101",34.1460382,-118.1459905,POINT (-118.1459905 34.1460382)
1017,25569,"WEST-LITE SUPPLY CO., INC.",In LA County,CERRITOS,90703,"12951  166TH ST, CERRITOS, CA, 90703",33.8805742,-118.056323,POINT (-118.056323 33.8805742)
1018,111722,DIRECT A/V INC,In LA County,HAWTHORNE,90250,"12932  WEBER WAY, HAWTHORNE, CA, 90250",33.9156718,-118.3314065,POINT (-118.3314065 33.9156718)
1019,500817,MCKENDRY DOOR SALES,In LA County,SANTA FE SPRINGS,90670,"12930  SUNNYSIDE PLACE, SANTA FE SPRINGS, CA, 90670",33.9292748,-118.0556686,POINT (-118.0556686 33.9292748)
1020,138012,"ALLEGRA CONSULTING, INC.",In LA County,PASADENA,91101,"129  N MARENGO AVE, PASADENA, CA, 91101",34.1482111,-118.1460619,POINT (-118.1460619 34.1482111)
1021,52729,GOLDEN STAR TECHNOLOGY,In LA County,CERRITOS,90703,"12881  166TH ST, CERRITOS, CA, 90703",33.8805596,-118.0576413,POINT (-118.0576413 33.8805596)
1022,153978,SARK CUSTOM AWNINGS & WINDOW COVERINGS INC,In LA County,PACOIMA,91331,"12832  MUSCATINE ST, PACOIMA, CA, 91331",,,POINT (NaN NaN)
1023,520107,URBAN GRAFFITI ENTERPRISES INC,In LA County,AZUSA,91702,"1280  MOUNTAIN VIEW CIR., AZUSA, CA, 91702",,,POINT (NaN NaN)
1024,62324,"ALPHA PRINTING & GRAPHICS, INC",In LA County,IRWINDALE,91706,"12758  SCHABARUM AVE., IRWINDALE, CA, 91706",34.0805415,-117.9956437,POINT (-117.9956437 34.0805415)
1025,62324,"ALPHA PRINTING & GRAPHICS, INC",In LA County,IRWINDALE,91706,"12758  SCHABARUM AVE, IRWINDALE, CA, 91706",34.0805415,-117.9956437,POINT (-117.9956437 34.0805415)
1026,517351,CHAS E MORTON COMPANY,In LA County,POMONA,91766,"1275  W 2ND ST, POMONA, CA, 91766",34.05749,-117.7670024,POINT (-117.7670024 34.05749)
1027,40190,CANNON SPORTS INC,In LA County,PACOIMA,91331,"12701  VAN NUYS BLVD, , PACOIMA, CA, 91331",34.2747071,-118.4101321,POINT (-118.4101321 34.2747071)
1028,174587,TERRA ENVIRONMENTAL SERVICES INC.,In LA County,SANTA FE SPGS,90670,"12631  IMPERIAL HWY , SANTA FE SPGS, CA, 90670",,,POINT (NaN NaN)
1029,155995,"BLACKGOLD DEVELOPMENT, INC.D.B.A. A.C. PAVING COMPANY",In LA County,SANTA FE SPRINGS,90670,"12623  IMPERIAL HIGHWAY, SANTA FE SPRINGS, CA, 90670",33.9173018,-118.0629881,POINT (-118.0629881 33.9173018)
1030,178103,KANA SUBSURFACE ENGINEERING,Outside of LA County,RIVERSIDE,92503,"12620  MAGNOLIA AVE, RIVERSIDE, CA, 92503",33.8879116,-117.5039832,POINT (-117.5039832 33.8879116)
1031,183313,CIMADEX INTERNATIONAL LLC,In LA County,HAWTHORNE,90250,"12618  YUKON AVE, HAWTHORNE, CA, 90250",33.9180076,-118.3351543,POINT (-118.3351543 33.9180076)
1032,174479,SOUTHERN CALI PEST CONTROL,In LA County,NORWALK,90650,"12608  LEIBACHER AVE., NORWALK, CA, 90650",33.91667,-118.1030564,POINT (-118.1030564 33.91667)
1033,120311,ERIK W ECKERT,In LA County,LOS ANGELES,90066,"12606  SANFORD ST, LOS ANGELES, CA, 90066",33.9829706,-118.4183526,POINT (-118.4183526 33.9829706)
1034,158975,"A PLUS ADVANCED TINTING,  INC.",In LA County,WHITTIER,90606,"12535  EVARO DRIVE, WHITTIER, CA, 90606",33.9639065,-118.0485368,POINT (-118.0485368 33.9639065)
1035,212791,GOLDEN STATE GASES LLC,In LA County,NORWALK,90650,"12519  ALARKA ST, NORWALK, CA, 90650",33.9119289,-118.0653431,POINT (-118.0653431 33.9119289)
1036,189471,"KISBA CONTRACTING, INC.",In LA County,POMONA,91768,"125  MERCURY CIRCLE, POMONA, CA, 91768",34.0564475,-117.8020775,POINT (-117.8020775 34.0564475)
1037,514590,FLOOR TECH AMERICA INC,In LA County,POMONA,91768,"125  MERCURY CIR, POMONA, CA, 91768",34.0564475,-117.8020775,POINT (-117.8020775 34.0564475)
1038,191361,OCEAN SAFARI OUTDOORS INC.,In LA County,SAN GABRIEL,91776,"125  E LAS TUNAS DR, SAN GABRIEL, CA, 91776",34.102981,-118.098816,POINT (-118.098816 34.102981)
1039,205142,"SNAP PRODUCTIONS, INC.",In LA County,LOS ANGELES,90019,"1244  S ORANGE DR, LOS ANGELES, CA, 90019",34.0522623,-118.3452959,POINT (-118.3452959 34.0522623)
1040,210124,EDUARDO RODRIGUEZ,In LA County,LOS ANGELES,90001,"1241  E 60TH ST, LOS ANGELES, CA, 90001",33.985293,-118.2532397,POINT (-118.2532397 33.985293)
1041,181479,"EMERGENCY VEHICLE SPECIALTIES, EVS INC.",In LA County,WHITTIER,90602,"12366  PENN ST, WHITTIER, CA, 90602",33.9753867,-118.0446898,POINT (-118.0446898 33.9753867)
